date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2016-08-09,23,1000.97777778,1005.77777778,70.3333333333,1.7222222222,28.6666666667,86,0
2016-08-10,0,1001.5,1006.3,45,1.8,28.7,86,0
2016-08-10,1,1001.4,1006.2,74.3333333333,1.8333333333,30.0666666667,79.3333333333,0
2016-08-10,2,1001.2,1006,85.5555555556,2,31.1,74.4444444444,0
2016-08-10,3,1001.2,1006,133,1.9,32.8,66,0
2016-08-10,4,1000.8,1005.6,108,2.3333333333,33.1666666667,64.6666666667,0
2016-08-10,5,1000.53333333,1005.33333333,96.2222222222,2.7666666667,33.2333333333,65,0
2016-08-10,6,1000,1004.8,58,3.2,33.9,62,0
2016-08-10,7,1000,1004.8,72.6666666667,3.6333333333,33.3666666667,65.6666666667,0
2016-08-10,8,1000.15555556,1004.95555556,78.7777777778,3.6111111111,32.7777777778,69.3333333333,0
2016-08-10,9,1000,1004.8,102,4.5,32.3,73,0
2016-08-10,10,1000.46666667,1005.26666667,91,3.5666666667,31.6,76.6666666667,0
2016-08-10,11,1000.91111111,1005.71111111,86.8888888889,2.9555555556,31.0444444444,78.8888888889,0
2016-08-10,12,1001.4,1006.2,69,1.7,30.2,84,0
2016-08-10,13,1001.8,1006.6,78.6666666667,1.7333333333,29.9333333333,83.3333333333,0
2016-08-10,14,1002.01111111,1006.81111111,83.5555555556,1.7111111111,29.6,83.3333333333,0
2016-08-10,15,1002.6,1007.4,98,1.8,29.4,82,0
2016-08-10,16,1002.43333333,1007.23333333,93.3333333333,1.6666666667,28.9333333333,83.3333333333,0
2016-08-10,17,1002.35555556,1007.15555556,92.7777777778,1.5111111111,28.4888888889,84.8888888889,0
2016-08-10,18,1002.1,1006.9,84,1.4,28,86,0
2016-08-10,19,1002.2,1007,91.6666666667,1.2,27.6,88,0
2016-08-10,20,1002.41111111,1007.21111111,95,1.2111111111,27.7555555556,87.4444444444,0
2016-08-10,21,1002.4,1007.2,107,0.8,26.8,92,0
2016-08-10,22,1002.83333333,1007.63333333,101.666666667,1.2333333333,28.0666666667,86.3333333333,0
2016-08-10,23,1003.11111111,1007.91111111,94.4444444444,1.6888888889,29.1111111111,81.3333333333,0
2016-08-11,0,1003.7,1008.5,91,2.1,30.6,75,0
2016-08-11,1,1003.66666667,1008.46666667,80,2.6,31.2,71.3333333333,0
2016-08-11,2,1003.41111111,1008.21111111,69.2222222222,2.9333333333,31.8,68.2222222222,0
2016-08-11,3,1003.6,1008.4,58,3.6,32.4,64,0
2016-08-11,4,1002.9,1007.7,47.6666666667,3.6,33,62,0
2016-08-11,5,1002.42222222,1007.22222222,46.7777777778,3.5777777778,33.2333333333,61.2222222222,0
2016-08-11,6,1001.5,1006.3,27,3.6,34.2,58,0
2016-08-11,7,1001.46666667,1006.26666667,45,3.5333333333,33.7,59.6666666667,0
2016-08-11,8,1001.53333333,1006.33333333,56.1111111111,3.4444444444,33.0888888889,62.5555555556,0
2016-08-11,9,1001.4,1006.2,81,3.4,32.7,63,0
2016-08-11,10,1001.66666667,1006.46666667,78.3333333333,3.2666666667,31.8666666667,68.3333333333,0
2016-08-11,11,1001.9,1006.7,76.5555555556,3.1,31.2555555556,72.2222222222,0
2016-08-11,12,1002.2,1007,73,3,30.2,79,0
2016-08-11,13,1002.36666667,1007.16666667,73,2.7666666667,30.0333333333,80,0
2016-08-11,14,1002.36666667,1007.16666667,76,2.4666666667,29.8444444444,81,0
2016-08-11,15,1002.7,1007.5,73,2.3,29.7,82,0
2016-08-11,16,1002.36666667,1007.16666667,82,1.8666666667,29.4666666667,83,0
2016-08-11,17,1002.15555556,1006.95555556,86.6666666667,1.6333333333,29.2666666667,84,0
2016-08-11,18,1001.7,1006.5,100,1,29,85,0
2016-08-11,19,1001.73333333,1006.53333333,96,1.1666666667,28.8666666667,86,0
2016-08-11,20,1001.81111111,1006.61111111,94.3333333333,1.3555555556,29.1111111111,85,0
2016-08-11,21,1001.8,1006.6,88,1.5,28.6,88,0
2016-08-11,22,1001.96666667,1006.76666667,91,1.7333333333,29.6,83,0
2016-08-11,23,1002,1006.8,92.8888888889,1.8444444444,30.4111111111,78.6666666667,0
2016-08-12,0,1002.3,1007.1,97,2.2,31.6,73,0
2016-08-12,1,1002.06666667,1006.86666667,96.6666666667,2.0666666667,32.0333333333,70,0
2016-08-12,2,1001.72222222,1006.52222222,91.3333333333,2.0111111111,32.4666666667,67.5555555556,0
2016-08-12,3,1001.6,1006.4,96,1.8,32.9,64,0
2016-08-12,4,1001.03333333,1005.83333333,80.6666666667,1.9,33.3333333333,62.6666666667,0
2016-08-12,5,1000.53333333,1005.33333333,73.3333333333,2.3222222222,33.5111111111,62.7777777778,0
2016-08-12,6,999.9,1004.7,50,2.1,34.2,60,0
2016-08-12,7,999.533333333,1004.33333333,58.6666666667,3.1666666667,33.8666666667,63,0
2016-08-12,8,999.422222222,1004.22222222,63,3.6222222222,33.4111111111,65.7777777778,0
2016-08-12,9,998.8,1003.6,76,5.3,33.2,69,0
2016-08-12,10,999.2,1004,71.6666666667,4.5333333333,32.5,71.3333333333,0
2016-08-12,11,999.533333333,1004.33333333,70.7777777778,3.8555555556,31.9444444444,72.6666666667,0
2016-08-12,12,1000,1004.8,63,3,31.1,76,0
2016-08-12,13,1000.2,1005,69,2.5,30.8333333333,75.3333333333,0
2016-08-12,14,1000.25555556,1005.05555556,91.1111111111,2.0777777778,30.4444444444,75.8888888889,0
2016-08-12,15,1000.6,1005.4,81,1.5,30.3,74,0
2016-08-12,16,1000.36666667,1005.16666667,135.333333333,1.2333333333,29.6666666667,77,0
2016-08-12,17,1000.24444444,1005.04444444,153.777777778,1.0777777778,29.1555555556,79.2222222222,0
2016-08-12,18,999.9,1004.7,244,0.7,28.4,83,0
2016-08-12,19,1000,1004.8,190.666666667,0.7666666667,28.1333333333,83.6666666667,0
2016-08-12,20,1000.15555556,1004.95555556,154.333333333,0.9777777778,28.4333333333,82.2222222222,0
2016-08-12,21,1000.2,1005,84,0.9,27.6,85,0
2016-08-12,22,1000.46666667,1005.26666667,81.6666666667,1.4,29.0333333333,79.3333333333,0
2016-08-12,23,1000.62222222,1005.42222222,86.8888888889,1.7,30.1666666667,74.6666666667,0
2016-08-13,0,1001,1005.8,77,2.4,31.9,68,0
2016-08-13,1,1000.93333333,1005.73333333,97.3333333333,2.3,32.4333333333,65.3333333333,0
2016-08-13,2,1000.65555556,1005.45555556,110.777777778,2.1555555556,32.9666666667,63.3333333333,0
2016-08-13,3,1000.8,1005.6,138,2.1,33.5,60,0
2016-08-13,4,1000.1,1004.9,137.666666667,1.8666666667,34.0333333333,59.3333333333,0
2016-08-13,5,999.566666667,1004.36666667,132.111111111,1.8888888889,34.1888888889,60.2222222222,0
2016-08-13,6,998.7,1003.5,137,1.4,35.1,58,0
2016-08-13,7,998.5,1003.3,121,1.9333333333,34.5,62,0
2016-08-13,8,998.477777778,1003.27777778,109.111111111,2.2555555556,33.9111111111,65.2222222222,0
2016-08-13,9,998.1,1002.9,89,3,33.3,70,0
2016-08-13,10,998.433333333,1003.23333333,85.3333333333,2.9,32.7333333333,71.6666666667,0
2016-08-13,11,998.755555556,1003.55555556,94.2222222222,2.7444444444,32.2,73.2222222222,0
2016-08-13,12,999.1,1003.9,78,2.7,31.6,75,0
2016-08-13,13,999.4,1004.2,112,2.4333333333,31.1333333333,76.3333333333,0
2016-08-13,14,999.5,1004.3,128.444444444,2.1666666667,30.7111111111,77.4444444444,0
2016-08-13,15,1000,1004.8,180,1.9,30.2,79,0
2016-08-13,16,999.7,1004.5,161.333333333,1.6333333333,29.8666666667,79.6666666667,0
2016-08-13,17,999.544444444,1004.34444444,156.666666667,1.4666666667,29.5,80.5555555556,0
2016-08-13,18,999.1,1003.9,124,1.1,29.2,81,0
2016-08-13,19,999.233333333,1004.03333333,147.333333333,1.1333333333,28.7666666667,82.3333333333,0
2016-08-13,20,999.422222222,1004.22222222,154.666666667,1.1555555556,28.8888888889,81.3333333333,0
2016-08-13,21,999.5,1004.3,194,1.2,27.9,85,0
2016-08-13,22,999.8,1004.6,169.333333333,1.2,29.1333333333,79.3333333333,0
2016-08-13,23,999.911111111,1004.71111111,144,1.2222222222,30.1888888889,74.3333333333,0
2016-08-14,0,1000.4,1005.2,120,1.2,31.6,68,0
2016-08-14,1,1000.13333333,1004.93333333,93.3333333333,1.2666666667,32.3,64.3333333333,0
2016-08-14,2,999.788888889,1004.58888889,76.8888888889,1.5333333333,32.9333333333,61.2222222222,0
2016-08-14,3,999.6,1004.4,40,1.4,33.7,57,0
2016-08-14,4,999.1,1003.9,44,2.0666666667,34.2,55,0
2016-08-14,5,998.677777778,1003.47777778,52.7777777778,2.3,34.5444444444,54,0
2016-08-14,6,998.1,1002.9,52,3.4,35.2,51,0
2016-08-14,7,997.833333333,1002.63333333,70.3333333333,2.7666666667,35.2333333333,52,0
2016-08-14,8,997.855555556,1002.65555556,78,2.4333333333,34.8,54.8888888889,0
2016-08-14,9,997.3,1002.1,107,1.5,35.3,54,0
2016-08-14,10,997.9,1002.7,93.3333333333,1.7666666667,33.9333333333,60.6666666667,0
2016-08-14,11,998.344444444,1003.14444444,82.4444444444,1.8777777778,32.9666666667,65.2222222222,0
2016-08-14,12,999.1,1003.9,66,2.3,31.2,74,0
2016-08-14,13,999.233333333,1004.03333333,60.6666666667,2.1,31.0333333333,74.3333333333,0
2016-08-14,14,999.144444444,1003.94444444,86.6666666667,1.8888888889,30.7111111111,75.3333333333,0
2016-08-14,15,999.5,1004.3,50,1.7,30.7,75,0
2016-08-14,16,998.966666667,1003.76666667,138.666666667,1.4666666667,30.0666666667,77.3333333333,0
2016-08-14,17,998.577777778,1003.37777778,187.333333333,1.3444444444,29.5111111111,79.2222222222,0
2016-08-14,18,997.9,1002.7,316,1,28.8,82,0
2016-08-14,19,997.8,1002.6,284.666666667,1.1,28.4,83,0
2016-08-14,20,997.866666667,1002.66666667,257.888888889,1.2444444444,28.4666666667,82.4444444444,0
2016-08-14,21,997.6,1002.4,222,1.3,27.6,85,0
2016-08-14,22,998,1002.8,204.333333333,1.5333333333,28.6,81.3333333333,0
2016-08-14,23,998.211111111,1003.01111111,193.333333333,1.6333333333,29.6444444444,77.6666666667,0
2016-08-15,0,998.8,1003.6,169,2,30.6,74,0
2016-08-15,1,998.633333333,1003.43333333,171.333333333,1.8333333333,31.7333333333,70.3333333333,0
2016-08-15,2,998.311111111,1003.11111111,163.777777778,1.7222222222,32.7111111111,66.6666666667,0
2016-08-15,3,998.3,1003.1,176,1.5,34,63,0
2016-08-15,4,997.666666667,1002.46666667,148.666666667,1.5,34.6666666667,59.3333333333,0
2016-08-15,5,997.2,1002,128.222222222,1.6222222222,35.0444444444,57.3333333333,0
2016-08-15,6,996.4,1001.2,94,1.5,36,52,0
2016-08-15,7,996.266666667,1001.06666667,87.3333333333,1.8666666667,35.8,53.3333333333,0
2016-08-15,8,996.355555556,1001.15555556,85.2222222222,2.0888888889,35.2555555556,56.1111111111,0
2016-08-15,9,996,1000.8,74,2.6,35.4,56,0
2016-08-15,10,996.533333333,1001.33333333,81,2.5333333333,34.1666666667,61.6666666667,0
2016-08-15,11,996.922222222,1001.72222222,81.7777777778,2.4111111111,33.2444444444,65.8888888889,0
2016-08-15,12,997.6,1002.4,95,2.4,31.7,73,0
2016-08-15,13,997.7,1002.5,83.3333333333,2.1666666667,31.4,74.3333333333,0
2016-08-15,14,997.666666667,1002.46666667,101.777777778,2.0333333333,31.0111111111,76,0
2016-08-15,15,997.9,1002.7,60,1.7,30.8,77,0
2016-08-15,16,997.6,1002.4,138.666666667,1.7666666667,30.2333333333,79.3333333333,0
2016-08-15,17,997.4,1002.2,189.888888889,1.8,29.7666666667,81.5555555556,0
2016-08-15,18,997,1001.8,296,1.9,29.1,84,0
2016-08-15,19,997,1001.8,292.333333333,1.8666666667,28.8333333333,86,0
2016-08-15,20,997.133333333,1001.93333333,297.777777778,1.8666666667,29.0111111111,85.5555555556,0
2016-08-15,21,997,1001.8,285,1.8,28.3,90,0
2016-08-15,22,997.4,1002.2,308.666666667,1.8666666667,29.3666666667,84.6666666667,0
2016-08-15,23,997.666666667,1002.46666667,285.444444444,1.9555555556,30.2666666667,80,0
2016-08-16,0,998.2,1003,356,2,31.5,74,0
2016-08-16,1,998.2,1003,239,2.1333333333,32.0666666667,70.6666666667,0
2016-08-16,2,998.033333333,1002.83333333,168.333333333,2.2888888889,32.7333333333,66.5555555556,0
2016-08-16,3,998.2,1003,5,2.4,33.2,64,0
2016-08-16,4,997.7,1002.5,27,2.6,34.0666666667,58.3333333333,0
2016-08-16,5,997.288888889,1002.08888889,41.8888888889,2.8222222222,34.5888888889,55.2222222222,0
2016-08-16,6,996.7,1001.5,71,3,35.8,47,0
2016-08-16,7,996.466666667,1001.26666667,71.6666666667,3.2666666667,35.6333333333,49,0
2016-08-16,8,996.433333333,1001.23333333,73.8888888889,3.3444444444,35.1666666667,51.5555555556,0
2016-08-16,9,996,1000.8,73,3.8,35.3,53,0
2016-08-16,10,996.366666667,1001.16666667,78.3333333333,3.5,34.2333333333,56.6666666667,0
2016-08-16,11,996.688888889,1001.48888889,81.7777777778,3.2222222222,33.3111111111,60.7777777778,0
2016-08-16,12,997.1,1001.9,89,2.9,32.1,64,0
2016-08-16,13,997.333333333,1002.13333333,88.6666666667,2.6666666667,31.4666666667,69,0
2016-08-16,14,997.433333333,1002.23333333,85,2.5,30.9666666667,72.7777777778,0
2016-08-16,15,997.8,1002.6,88,2.2,30.2,79,0
2016-08-16,16,997.633333333,1002.43333333,77.6666666667,2.1666666667,29.9666666667,80.3333333333,0
2016-08-16,17,997.544444444,1002.34444444,65.5555555556,2.0333333333,29.7666666667,81.4444444444,0
2016-08-16,18,997.3,1002.1,57,2.1,29.5,83,0
2016-08-16,19,997.366666667,1002.16666667,41.3333333333,1.7666666667,29.3666666667,83.6666666667,0
2016-08-16,20,997.488888889,1002.28888889,63.8888888889,1.5666666667,29.3222222222,84,0
2016-08-16,21,997.5,1002.3,10,1.1,29.1,85,0
2016-08-16,22,997.733333333,1002.53333333,109,1.1666666667,29.2333333333,84.6666666667,0
2016-08-16,23,997.833333333,1002.63333333,176.555555556,1.2666666667,29.7444444444,82.5555555556,0
2016-08-17,0,998.2,1003,307,1.3,29.5,84,0
2016-08-17,1,998.033333333,1002.83333333,311.666666667,1.4666666667,30.7666666667,78.3333333333,0
2016-08-17,2,997.733333333,1002.53333333,290.222222222,1.7,31.9111111111,72.7777777778,0
2016-08-17,3,997.7,1002.5,321,1.8,33.3,67,0
2016-08-17,4,997.133333333,1001.93333333,247.333333333,2.1666666667,34.2,61.6666666667,0
2016-08-17,5,996.7,1001.5,198,2.5,34.6444444444,58.5555555556,0
2016-08-17,6,996,1000.8,100,2.9,36,51,0
2016-08-17,7,995.833333333,1000.63333333,99.3333333333,3.1666666667,35.5333333333,52.3333333333,0
2016-08-17,8,995.822222222,1000.62222222,98.3333333333,3.2111111111,34.9,54.5555555556,0
2016-08-17,9,995.5,1000.3,98,3.7,34.6,55,0
2016-08-17,10,995.8,1000.6,96.3333333333,3.3,33.6333333333,59,0
2016-08-17,11,996.077777778,1000.87777778,92.6666666667,2.9222222222,32.8777777778,62.3333333333,0
2016-08-17,12,996.4,1001.2,93,2.5,31.7,67,0
2016-08-17,13,996.633333333,1001.43333333,85.3333333333,2.1666666667,31.3666666667,69,0
2016-08-17,14,996.744444444,1001.54444444,76.8888888889,1.9666666667,31.0222222222,70.8888888889,0
2016-08-17,15,997.1,1001.9,70,1.5,30.7,73,0
2016-08-17,16,996.966666667,1001.76666667,60,1.5666666667,30.3333333333,74.6666666667,0
2016-08-17,17,996.9,1001.7,84.7777777778,1.6,29.9,76.6666666667,0
2016-08-17,18,996.7,1001.5,40,1.7,29.6,78,0
2016-08-17,19,996.766666667,1001.56666667,134.333333333,1.6666666667,29.0333333333,80.6666666667,0
2016-08-17,20,996.9,1001.7,181.777777778,1.7222222222,28.9555555556,81.2222222222,0
2016-08-17,21,996.9,1001.7,323,1.6,27.9,86,0
2016-08-17,22,997.166666667,1001.96666667,276.666666667,1.8333333333,28.8,82.3333333333,0
2016-08-17,23,997.311111111,1002.11111111,239.777777778,1.9888888889,29.8333333333,77.7777777778,0
2016-08-18,0,997.7,1002.5,184,2.3,30.6,75,0
2016-08-18,1,997.6,1002.4,166,2.3,31.9,68.6666666667,0
2016-08-18,2,997.355555556,1002.14444444,163.111111111,2.3888888889,33.0111111111,63.3333333333,0
2016-08-18,3,997.4,1002.2,130,2.3,34.5,56,0
2016-08-18,4,996.866666667,1001.63333333,157.333333333,2.5666666667,35.2333333333,52.6666666667,0
2016-08-18,5,996.433333333,1001.18888889,164.555555556,2.8777777778,35.7,51.1111111111,0
2016-08-18,6,995.8,1000.5,212,3.1,36.7,46,0
2016-08-18,7,995.566666667,1000.3,179,3.5,36.6333333333,48,0
2016-08-18,8,995.6,1000.35555556,153.888888889,3.6111111111,36.1444444444,51.3333333333,0
2016-08-18,9,995.1,999.9,113,4.3,36.5,52,0
2016-08-18,10,995.666666667,1000.46666667,103.666666667,3.8333333333,35.1666666667,58,0
2016-08-18,11,996.111111111,1000.91111111,96.2222222222,3.4,34.1777777778,62.5555555556,0
2016-08-18,12,996.8,1001.6,85,2.9,32.5,70,0
2016-08-18,13,997,1001.8,81.3333333333,2.5333333333,32.2,71.6666666667,0
2016-08-18,14,997.122222222,1001.91111111,94,2.1333333333,31.8111111111,73.6666666667,0
2016-08-18,15,997.4,1002.2,74,1.8,31.6,75,0
2016-08-18,16,997.366666667,1002.13333333,119.333333333,1.3333333333,31.0333333333,77.6666666667,0
2016-08-18,17,997.333333333,1002.08888889,153,1.1555555556,30.5444444444,80,0
2016-08-18,18,997.3,1002,210,0.4,29.9,83,0
2016-08-18,19,997.266666667,1002,220.333333333,0.8,29.5666666667,84.6666666667,0
2016-08-18,20,997.388888889,1002.14444444,221.111111111,1.1111111111,29.5777777778,84.8888888889,0
2016-08-18,21,997.2,1002,241,1.6,28.9,88,0
2016-08-18,22,997.633333333,1002.43333333,222.666666667,1.7333333333,29.6,85.3333333333,0
2016-08-18,23,997.9,1002.68888889,218.111111111,1.7222222222,30.5555555556,81.1111111111,0
2016-08-19,0,998.5,1003.3,186,2,31,80,0
2016-08-19,1,998.433333333,1003.2,209,1.7,32.4666666667,72.6666666667,0
2016-08-19,2,998.244444444,1002.98888889,213.333333333,1.6111111111,33.7222222222,66.1111111111,0
2016-08-19,3,998.3,1003,255,1.1,35.4,58,0
2016-08-19,4,997.866666667,1002.56666667,222,1.4333333333,36.2333333333,53,0
2016-08-19,5,997.555555556,1002.26666667,220.111111111,1.8777777778,36.3666666667,51.3333333333,0
2016-08-19,6,997,1001.7,156,2.1,37.9,43,0
2016-08-19,7,996.933333333,1001.66666667,216.333333333,2.7666666667,36.6333333333,48,0
2016-08-19,8,997.033333333,1001.78888889,254.555555556,2.9,35.5555555556,52.4444444444,0
2016-08-19,9,996.8,1001.6,337,4.1,34.1,58,0
2016-08-19,10,997.233333333,1002.03333333,331,3.1666666667,33.4,61.3333333333,0
2016-08-19,11,997.655555556,1002.45555556,328.777777778,2.5,32.7555555556,64.5555555556,0
2016-08-19,12,998.1,1002.9,319,1.3,32,68,0
2016-08-19,13,998.5,1003.3,324.333333333,1.1666666667,31.4666666667,71,0
2016-08-19,14,998.722222222,1003.51111111,325.777777778,1.0777777778,31.0333333333,72.8888888889,0
2016-08-19,15,999.3,1004.1,335,0.9,30.4,77,0
2016-08-19,16,999.166666667,1003.93333333,328.666666667,0.9,30.1666666667,76.6666666667,0
2016-08-19,17,999.066666667,1003.82222222,326.444444444,0.9222222222,29.8888888889,77.1111111111,0
2016-08-19,18,998.9,1003.6,316,0.9,29.7,76,0
2016-08-19,19,998.866666667,1003.6,322,0.9666666667,29.3333333333,78,0
2016-08-19,20,998.922222222,1003.67777778,310.444444444,1.1,29.3777777778,78.2222222222,0
2016-08-19,21,998.8,1003.6,334,1.1,28.6,82,0
2016-08-19,22,999.033333333,1003.83333333,287.333333333,1.3666666667,29.4666666667,78.6666666667,0
2016-08-19,23,999.166666667,1003.96666667,267,1.5666666667,30.5333333333,75,0
2016-08-20,0,999.5,1004.3,194,1.9,31.2,72,0
2016-08-20,1,999.433333333,1004.23333333,226.333333333,1.9666666667,32.6666666667,67.6666666667,0
2016-08-20,2,999.122222222,1003.91111111,255.111111111,2.0666666667,34.0222222222,63,0
2016-08-20,3,999.3,1004.1,291,2.1,35.6,59,0
2016-08-20,4,998.5,1003.26666667,312.666666667,2.2666666667,36.7333333333,53.6666666667,0
2016-08-20,5,998.011111111,1002.76666667,325.111111111,2.3444444444,36.6555555556,53.2222222222,0
2016-08-20,6,996.9,1001.6,356,2.6,39,43,0
2016-08-20,7,997.033333333,1001.76666667,350,2.5,36.5,52.3333333333,0
2016-08-20,8,997.266666667,1002.02222222,347.666666667,2.5888888889,34.8555555556,58.1111111111,0
2016-08-20,9,997.3,1002.1,338,2.3,31.5,71,0
2016-08-20,10,997.733333333,1002.53333333,343,2.7666666667,31.5666666667,69.6666666667,0
2016-08-20,11,998.111111111,1002.91111111,341.777777778,3.0444444444,31.3666666667,69.7777777778,0
2016-08-20,12,998.6,1003.4,353,3.7,31.7,67,0
2016-08-20,13,998.866666667,1003.66666667,339.333333333,3.6,30.9666666667,70,0
2016-08-20,14,998.922222222,1003.71111111,325.444444444,3.2333333333,30.4222222222,72.2222222222,0
2016-08-20,15,999.4,1004.2,312,3.4,29.5,76,0
2016-08-20,16,999.033333333,1003.8,297.666666667,2.5,29.3333333333,76.6666666667,0
2016-08-20,17,998.844444444,1003.6,293.888888889,1.9888888889,29.1222222222,77.5555555556,0
2016-08-20,18,998.3,1003,269,0.7,29,78,0
2016-08-20,19,998.466666667,1003.2,286.333333333,0.9666666667,28.7,79.3333333333,0
2016-08-20,20,998.688888889,1003.44444444,299.444444444,1.2222222222,28.7444444444,79.4444444444,0
2016-08-20,21,998.8,1003.6,321,1.5,28.1,82,0
2016-08-20,22,999.133333333,1003.93333333,325.666666667,1.7333333333,28.8333333333,79.6666666667,0
2016-08-20,23,999.355555556,1004.15555556,326.888888889,1.8555555556,29.6,77.2222222222,0
2016-08-21,0,999.8,1004.6,335,2.2,30.3,75,0
2016-08-21,1,999.8,1004.6,329.333333333,2.1,31.1333333333,72.3333333333,0
2016-08-21,2,999.644444444,1004.44444444,325.777777778,2.0444444444,31.8777777778,69.8888888889,0
2016-08-21,3,999.8,1004.6,318,1.9,32.8,67,0
2016-08-21,4,999.333333333,1004.13333333,318.666666667,1.9333333333,33.3666666667,65,0
2016-08-21,5,999.077777778,1003.87777778,322.222222222,2.2777777778,32.9111111111,67.2222222222,3.0222222222
2016-08-21,6,998.4,1003.2,320,2,34.5,61,0
2016-08-21,7,998.566666667,1003.36666667,329.333333333,2.9666666667,32,71.6666666667,9.0666666667
2016-08-21,8,998.8,1003.6,300.222222222,3.1777777778,30.4,78.6666666667,12.0888888889
2016-08-21,9,998.9,1003.7,348,4.9,27,93,27.2
2016-08-21,10,999.266666667,1004.06666667,242,3.6,27.2,92.6666666667,18.1333333333
2016-08-21,11,999.611111111,1004.41111111,203.666666667,2.8555555556,27.3,92.5555555556,12.0888888889
2016-08-21,12,1000,1004.8,30,1,27.6,92,0
2016-08-21,13,1000.3,1005.1,127,1.3666666667,27.5,92.3333333333,0
2016-08-21,14,1000.52222222,1005.32222222,193.777777778,1.5444444444,27.4333333333,92.5555555556,0
2016-08-21,15,1000.9,1005.7,321,2.1,27.3,93,0
2016-08-21,16,1000.96666667,1005.76666667,327.333333333,1.9,27.3,93,0
2016-08-21,17,1001.07777778,1005.88888889,330.111111111,1.7666666667,27.2888888889,93.1111111111,0
2016-08-21,18,1001.1,1005.9,340,1.5,27.3,93,0
2016-08-21,19,1001.3,1006.13333333,335.666666667,1.5,27.2666666667,93.3333333333,0
2016-08-21,20,1001.54444444,1006.38888889,301.555555556,1.6555555556,27.5444444444,92,0
2016-08-21,21,1001.7,1006.6,327,1.5,27.2,94,0
2016-08-21,22,1002.03333333,1006.9,233.333333333,1.9666666667,28.1,89.3333333333,0
2016-08-21,23,1002.2,1007.04444444,175,2.2444444444,29.1333333333,83.7777777778,0
2016-08-22,0,1002.7,1007.5,46,2.9,29.9,80,0
2016-08-22,1,1002.53333333,1007.33333333,58.3333333333,2.8,31.2,72.6666666667,0
2016-08-22,2,1002.27777778,1007.07777778,68.1111111111,2.9777777778,32.1111111111,68,0
